1 1
01.01.1969 00:00:00.00    86400.0    8.  -6. 0.7 2.8e-4  1.5  0.1
5.7916667    18.237    18.237    -6.300    98.000    0.300    90.000
5.8333333    18.237    18.237    -6.300    98.000    0.300    90.000
5.8750000    18.237    18.237    -6.300    98.000    0.300    90.000
5.9166667    18.237    18.237    -6.300    98.000    0.300    90.000
5.9583333    18.237    18.237    -6.300    98.000    0.300    90.000
6.0000000    18.237    18.237    -6.300    98.000    0.300    90.000
6.0416667    0.000    0.000    -6.600    93.000    0.300    90.000
6.0833333    0.000    0.000    -6.600    93.000    0.300    90.000
6.1250000    0.000    0.000    -6.600    93.000    0.300    90.000
6.1666667    0.000    0.000    -6.600    93.000    0.300    90.000
6.2083333    0.000    0.000    -6.600    93.000    0.300    90.000
6.2500000    0.000    0.000    -6.600    93.000    0.300    90.000
6.2916667    0.000    0.000    -6.600    93.000    0.300    90.000
6.3333333    0.000    0.000    -6.600    93.000    0.300    90.000
6.3750000    0.000    0.000    -6.600    93.000    0.300    90.000
6.4166667    0.000    0.000    -6.600    93.000    0.300    90.000
6.4583333    0.000    0.000    -6.600    93.000    0.300    90.000
6.5000000    0.000    0.000    -6.600    93.000    0.300    90.000
6.5416667    51.311    51.311    -6.600    93.000    0.300    90.000
6.5833333    51.311    51.311    -6.600    93.000    0.300    90.000
6.6250000    51.311    51.311    -6.600    93.000    0.300    90.000
6.6666667    51.311    51.311    -6.600    93.000    0.300    90.000
6.7083333    51.311    51.311    -6.600    93.000    0.300    90.000
6.7500000    51.311    51.311    -6.600    93.000    0.300    90.000
6.7916667    51.311    51.311    -6.600    93.000    0.300    90.000
6.8333333    51.311    51.311    -6.600    93.000    0.300    90.000
6.8750000    51.311    51.311    -6.600    93.000    0.300    90.000
6.9166667    51.311    51.311    -6.600    93.000    0.300    90.000
6.9583333    51.311    51.311    -6.600    93.000    0.300    90.000
7.0000000    51.311    51.311    -6.600    93.000    0.300    90.000
7.0416667    0.000    0.000    -5.900    93.000    0.300    90.000
7.0833333    0.000    0.000    -5.900    93.000    0.300    90.000
